DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,MIN,MAX,RANGE,MEAN,LU_DES_TH,LU_DES_EN,BHUMIBOL,B_Drainage_water,B-Accumulated_drainage,SIRIKIT,S_Drainage_water,S-Accumulated_drainage,KHWAENOI,K_Drainage_water,K-Accumulated_drainage,PASAK,P_Drainage_water,P-Accumulated_drainage,RAINFALL,FLOOD
30/6/2012,569449.7551,1693921.963,Authaithani,Nong Khayang,Sandy Loam,10,-15,-1,14,-7.838496,พื้นที่นา,Paddy field,11808.00,58.00,1081.72,8162.00,37.16,768.84,595.00,10.37,207.40,655.00,3.50,121.20,0.00,No
30/6/2012,569557.4025,1728523.11,Authaithani,Lan Sak,Sandy Loam,10,69,329,260,205.173695,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569595.016,1694201.697,Authaithani,Nong Chang,Sandy Loam,10,37,75,38,44.928348,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569680.6907,1694392.181,Authaithani,Nong Chang,Sandy Loam,10,45,161,116,86.384831,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569693.8199,1662912.181,Authaithani,Ban Rai,Sandy Loam,10,112,255,143,173.834759,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569704.5452,1668181.87,Authaithani,Ban Rai,Sandy Loam,10,173,274,101,217.284067,พืชไร่,Field crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569709.1771,1659568.245,Authaithani,Ban Rai,Sandy Loam,10,95,168,73,121.446735,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569850.693,1699396.902,Authaithani,Nong Chang,Sandy Loam,10,41,62,21,47.594715,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569899.7103,1710371.549,Authaithani,Lan Sak,Sandy Loam,10,43,124,81,73.749219,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569935.6026,1670603.612,Authaithani,Ban Rai,Sandy Loam,10,99,129,30,111.479319,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569935.7633,1683163.577,Authaithani,Ban Rai,Sandy Loam,10,50,74,24,61.802503,หมู่บ้าน,Village,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,569995.8841,1661175.24,Authaithani,Ban Rai,Sandy Loam,10,100,129,29,114.870892,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570000.3221,1688726.036,Authaithani,Sawang Arom,Water,0,28,85,57,53.324832,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.50,No
30/6/2012,570047.6133,1662131.751,Authaithani,Ban Rai,Sandy Loam,10,108,148,40,127.903361,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570072.2299,1723864.981,Authaithani,Mueang Uthai Thani,Loamy Sand,11,3,3,0,3,พื้นที่นา,Paddy field,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,570195.0809,1711692.291,Authaithani,Lan Sak,Sandy Loam,10,66,77,11,71.037037,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570308.1214,1666451.14,Authaithani,Ban Rai,Sandy Loam,10,82,257,175,144.603931,หมู่บ้าน,Village,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570337.6794,1681380.09,Authaithani,Ban Rai,Sandy Loam,10,42,100,58,65.79861,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570364.7363,1662872.842,Authaithani,Ban Rai,Sandy Loam,10,114,133,19,125.610526,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570409.4687,1666931.698,Authaithani,Ban Rai,Sandy Loam,10,147,217,70,182.426282,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570489.5601,1663421.495,Authaithani,Ban Rai,Sandy Loam,10,89,139,50,108.997171,ไม้ผล,Orchard,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570637.8949,1692221.207,Authaithani,Sawang Arom,Water,0,57,115,58,79.363429,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.50,No
30/6/2012,570689.829,1695040.689,Authaithani,Nong Chang,Sandy Loam,10,42,529,487,298.541483,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570721.2722,1667341.415,Authaithani,Ban Rai,Sandy Loam,10,146,209,63,174.753836,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570758.5205,1671464.439,Authaithani,Ban Rai,Sandy Loam,10,75,114,39,92.052971,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570823.412,1700715.666,Authaithani,Nong Chang,Sandy Loam,10,43,246,203,116.676486,พืชไร่,Field crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,570876.1064,1671059.643,Authaithani,Ban Rai,Sandy Loam,10,69,100,31,87.70405,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571146.0586,1669474.891,Authaithani,Ban Rai,Sandy Loam,10,87,100,13,95.347328,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571233.0667,1693425.74,Authaithani,Nong Chang,Silty Clay Loam,5,40,121,81,56.560802,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571271.885,1665983.213,Authaithani,Ban Rai,Sandy Loam,10,110,138,28,120.532051,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571379.2981,1657123.575,Authaithani,Ban Rai,Sandy Loam,10,,,,,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571406.7754,1657124.259,Authaithani,Ban Rai,Sandy Loam,10,,,,,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571412.8988,1668709.386,Authaithani,Ban Rai,Sandy Loam,10,98,139,41,119.112238,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571450.3252,1672427.77,Authaithani,Ban Rai,Sandy Loam,10,61,105,44,80.248479,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571524.2333,1665183.27,Authaithani,Ban Rai,Sandy Loam,10,104,122,18,114.503125,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571805.1674,1697511.611,Authaithani,Nong Chang,Loamy Sand,11,,,,,ไม้ยืนต้น,Perennial crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571816.6557,1722119.641,Authaithani,Mueang Uthai Thani,Sandy Loam,10,-1,2,3,0.666667,พื้นที่นา,Paddy field,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,571914.3255,1731388.603,Authaithani,Mueang Uthai Thani,Sandy Loam,10,-2,182,184,66.340811,พื้นที่นา,Paddy field,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,571955.1386,1667427.894,Authaithani,Ban Rai,Sandy Loam,10,66,106,40,85.417796,พืชไร่,Field crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,571969.3127,1701628.425,Authaithani,Nong Chang,Loamy Sand,11,35,141,106,51.662508,ไม้ผล,Orchard,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572107.1548,1686003.816,Authaithani,Ban Rai,Sandy Loam,10,27,89,62,49.1394,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572144.1951,1704768.604,Authaithani,Nong Chang,Loamy Sand,11,40,56,16,46.679599,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572324.5763,1694617.153,Authaithani,Nong Chang,Sandy Loam,10,44,72,28,54.523162,ไม้ยืนต้น,Perennial crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572337.7591,1660128.906,Authaithani,Ban Rai,Sandy Loam,10,94,135,41,113.768571,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572360.5842,1657539.88,Authaithani,Ban Rai,Sandy Loam,10,67,114,47,84.483382,พืชไร่,Field crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572490.6266,1660679.296,Authaithani,Ban Rai,Sandy Loam,10,106,147,41,123.494318,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572528.4092,1661286.88,Authaithani,Ban Rai,Sandy Loam,10,74,157,83,112.077498,ป่าผลัดใบ,Deciduous forest,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572556.7182,1664836.274,Authaithani,Ban Rai,Sandy Loam,10,65,101,36,79.885248,พืชไร่,Field crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572563.1287,1660292.365,Authaithani,Ban Rai,Sandy Loam,10,90,110,20,100.275362,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572570.1052,1661577.908,Authaithani,Ban Rai,Sandy Loam,10,59,132,73,90.689098,ทุ่งหญ้าเลี้ยงสัตว์และโรงเรือนเลี้ยงสัตว์,Pasture and farm house,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572585.7709,1686693.288,Authaithani,Ban Rai,Sandy Loam,10,42,70,28,53.370109,ไม้ผล,Orchard,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572639.2809,1691141.308,Authaithani,Sawang Arom,Loamy Sand,11,30,65,35,45.61774,พืชไร่,Field crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.50,No
30/6/2012,572659.179,1686805.938,Authaithani,Ban Rai,Sandy Loam,10,55,106,51,77.011282,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572679.7855,1659838.221,Authaithani,Ban Rai,Sandy Loam,10,54,111,57,80.152461,ไม้ยืนต้น,Perennial crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572768.1174,1661302.772,Authaithani,Ban Rai,Sandy Loam,10,84,204,120,147.652849,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572808.9338,1679451.562,Authaithani,Ban Rai,Sandy Loam,10,45,81,36,59.604953,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572809.419,1666635.394,Authaithani,Ban Rai,Sandy Loam,10,74,91,17,84.34466,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572901.1468,1660388.816,Authaithani,Ban Rai,Sandy Loam,10,92,116,24,103.385093,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572927.3069,1666646.307,Authaithani,Ban Rai,Sandy Loam,10,69,83,14,75.109589,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,572946.8152,1699324.686,Authaithani,Nong Chang,Sandy Loam,10,37,138,101,50.312696,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573006.7914,1695174.902,Authaithani,Nong Chang,Sandy Loam,10,46,63,17,54.398305,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573037.2269,1709510.741,Authaithani,Lan Sak,Sandy Loam,10,94,98,4,96.37037,ไม้ยืนต้น,Perennial crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573095.5351,1732457.162,Authaithani,Mueang Uthai Thani,Sandy Loam,10,2,44,42,19.985163,พื้นที่นา,Paddy field,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,573222.1989,1687149.026,Authaithani,Ban Rai,Sandy Loam,10,35,59,24,44.813651,ไม้ผล,Orchard,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573238.0595,1699583.366,Authaithani,Nong Chang,Sandy Loam,10,3,286,283,131.398409,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573344.4534,1688906.855,Authaithani,Sawang Arom,Loamy Sand,11,30,68,38,42.057592,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.50,No
30/6/2012,573347.1638,1719161.914,Authaithani,Mueang Uthai Thani,Loamy Sand,11,-4,10,14,1.065539,พื้นที่นา,Paddy field,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,573348.9371,1697936.214,Authaithani,Nong Chang,Sandy Loam,10,37,81,44,57.085294,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573369.815,1656383.02,Authaithani,Ban Rai,Sandy Loam,10,103,116,13,110.488372,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573371.7777,1712237.824,Authaithani,Thap Than,Sandy Loam,10,49,61,12,55.44898,หมู่บ้าน,Village,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,No
30/6/2012,573403.2317,1655854.784,Authaithani,Ban Rai,Sandy Loam,10,114,119,5,116.2,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573417.1007,1655872.054,Authaithani,Ban Rai,Sandy Loam,10,106,114,8,110,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573417.9075,1676257.677,Authaithani,Ban Rai,Sandy Loam,10,52,77,25,64.45446,แหล่งน้ำธรรมชาติ,Natural water body,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573460.6724,1709145.637,Authaithani,Lan Sak,Sandy Loam,10,68,78,10,73.075328,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573484.4323,1691843.107,Authaithani,Sawang Arom,Water,0,47,73,26,62.15493,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.50,No
30/6/2012,573514.3257,1695342.182,Authaithani,Nong Chang,Sandy Loam,10,35,156,121,77.857427,หมู่บ้าน,Village,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573550.9614,1656540.041,Authaithani,Ban Rai,Sandy Loam,10,110,125,15,114.816129,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573581.555,1699582.014,Authaithani,Nong Chang,Sandy Loam,10,30,72,42,40.619169,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573615.606,1685530.974,Authaithani,Ban Rai,Sandy Loam,10,44,99,55,68.259494,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573618.9707,1656819.765,Authaithani,Ban Rai,Sandy Loam,10,95,116,21,104.040761,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573658.1851,1690182.704,Authaithani,Sawang Arom,Loamy Sand,11,71,91,20,79.921622,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.50,No
30/6/2012,573671.1829,1656179.493,Authaithani,Ban Rai,Sandy Loam,10,112,168,56,141.021455,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573710.2268,1664359.699,Authaithani,Ban Rai,Sandy Loam,10,56,81,25,67.569491,ไม้ยืนต้น,Perennial crop,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573739.7329,1689597.132,Authaithani,Sawang Arom,Water,0,35,732,697,306.512185,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.50,No
30/6/2012,573801.1832,1688226.261,Authaithani,Ban Rai,Sandy Loam,10,35,48,13,39.790913,หมู่บ้าน,Village,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573807.3985,1655825.084,Authaithani,Ban Rai,Sandy Loam,10,105,124,19,111.515298,ทุ่งหญ้าและไม้ละเมาะ,Rangeland,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573813.0849,1656653.999,Authaithani,Ban Rai,Sandy Loam,10,104,135,31,121.390402,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573819.612,1695584.717,Authaithani,Nong Chang,Sandy Loam,10,38,49,11,44.732143,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573825.2699,1697450.566,Authaithani,Nong Chang,Sandy Loam,10,34,64,30,47.091503,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573848.7047,1733074.151,Authaithani,Mueang Uthai Thani,Sandy Loam,10,-8,21,29,0.463531,พื้นที่นา,Paddy field,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,573873.826,1655923.965,Authaithani,Ban Rai,Sandy Loam,10,119,142,23,129.543353,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,573904.6945,1715021.156,Authaithani,Thap Than,Sandy Loam,10,48,86,38,66.582685,พื้นที่นา,Paddy field,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,No
30/6/2012,573960.2949,1668360.097,Authaithani,Ban Rai,Sandy Loam,10,52,73,21,62.807323,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574004.0907,1656437.233,Authaithani,Ban Rai,Sandy Loam,10,104,150,46,127.721841,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574019.2942,1687532.434,Authaithani,Ban Rai,Sandy Loam,10,42,111,69,73.313274,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574033.9086,1722660.648,Authaithani,Mueang Uthai Thani,Loamy Sand,11,-5,6,11,0.25,พืชไร่,Field crop,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,574070.2766,1656755.679,Authaithani,Ban Rai,Sandy Loam,10,106,131,25,112.37,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574241.6158,1656412.542,Authaithani,Ban Rai,Sandy Loam,10,117,219,102,159.040698,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574257.1482,1672460.565,Authaithani,Ban Rai,Sandy Loam,10,56,81,25,66.659746,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574258.2239,1656881.786,Authaithani,Ban Rai,Sandy Loam,10,99,116,17,106.884793,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574333.9211,1655864.686,Authaithani,Ban Rai,Sandy Loam,10,116,122,6,118.623377,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574335.8861,1689389.075,Authaithani,Ban Rai,Sandy Loam,10,31,226,195,128.828002,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574391.7188,1733387.034,Authaithani,Mueang Uthai Thani,Sandy Loam,10,-10,4,14,-3.344281,พื้นที่นา,Paddy field,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,No
30/6/2012,574392.2302,1683762.623,Authaithani,Ban Rai,Sandy Loam,10,48,174,126,91.608558,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574426.9401,1667154.204,Authaithani,Ban Rai,Sandy Loam,10,54,66,12,60.013434,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574585.4401,1656658.848,Authaithani,Ban Rai,Sandy Loam,10,104,115,11,108.619048,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574601.324,1658049.015,Authaithani,Ban Rai,Sandy Loam,10,82,203,121,126.437479,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574610.1415,1654675.958,Authaithani,Ban Rai,Sandy Loam,10,135,145,10,139.318182,ทุ่งหญ้าและไม้ละเมาะ,Rangeland,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
30/6/2012,574632.7032,1693860.287,Authaithani,Nong Chang,Sandy Loam,10,37,46,9,41.939759,พื้นที่นา,Paddy field,6190.00,12.00,7128.84,4255.00,28.21,5702.55,237.00,4.32,747.31,108.00,2.64,681.52,0.00,No
