DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,LEVEL
2/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
3/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
3/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
3/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
3/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
4/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
4/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
4/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
4/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
5/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
5/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
5/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
5/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
6/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
6/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
6/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
6/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
7/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
7/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
7/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
7/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
8/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
8/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
8/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
8/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
9/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
9/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
9/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
9/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
10/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
10/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
10/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
10/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
11/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
11/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
11/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
11/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
12/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
12/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
12/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
12/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
13/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
13/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
13/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
13/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
14/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
14/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
14/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
14/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
15/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
15/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
15/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
15/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
16/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
16/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
16/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
16/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
17/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
17/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
17/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
17/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
18/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
18/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
18/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
18/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
19/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
19/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
19/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
19/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
20/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
20/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
20/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
20/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
21/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
21/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
21/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
21/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
22/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
22/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
22/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
22/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
23/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
23/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
23/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
23/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
24/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
24/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
24/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
24/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
25/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
25/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
25/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
25/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
26/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
26/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
26/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
26/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
27/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
27/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
27/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
27/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
28/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
28/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
28/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
28/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
29/2/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
29/2/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
29/2/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
29/2/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
1/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
1/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
1/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
1/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
2/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
2/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
2/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
2/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
3/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
3/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
3/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
3/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
4/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
4/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
4/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
4/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
5/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
5/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
5/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
5/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
6/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
6/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
6/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
6/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
7/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
7/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
7/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
7/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
8/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
8/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
8/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
8/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
9/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
9/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
9/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
9/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
10/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
10/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
10/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
10/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
11/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
11/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
11/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
11/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
12/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
12/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
12/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
12/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
13/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
13/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
13/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
13/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
14/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
14/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
14/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
14/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
15/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
15/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
15/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
15/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
16/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
16/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
16/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
16/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
17/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
17/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
17/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
17/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
18/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
18/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
18/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
18/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
19/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
19/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
19/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
19/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
20/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
20/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
20/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
20/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
21/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
21/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
21/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
21/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
22/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
22/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
22/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
22/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
23/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
23/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
23/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
23/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
24/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
24/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
24/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
24/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
25/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
25/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
25/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
25/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
26/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
26/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
26/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
26/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
27/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
27/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
27/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
27/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
28/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
28/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
28/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
28/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
29/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
29/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
29/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
29/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
30/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
30/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
30/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
30/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
31/3/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
31/3/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
31/3/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
31/3/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
1/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
1/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
1/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
1/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
2/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
2/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
2/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
2/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
3/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
3/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
3/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
3/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
4/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
4/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
4/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
4/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
5/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
5/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
5/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
5/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
6/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
6/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
6/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
6/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
7/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
7/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
7/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
7/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
8/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
8/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
8/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
8/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
9/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
9/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
9/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
9/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
10/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
10/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
10/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
10/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
11/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
11/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
11/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
11/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
12/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
12/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
12/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
12/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
13/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
13/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
13/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
13/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
14/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
14/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
14/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
14/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
15/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
15/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
15/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
15/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
16/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
16/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
16/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
16/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
17/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
17/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
17/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
17/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
18/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
18/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
18/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
18/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
19/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
19/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
19/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
19/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
20/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
20/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
20/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
20/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
21/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
21/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
21/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
21/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
22/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
22/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
22/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
22/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
23/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
23/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
23/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
23/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
24/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
24/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
24/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
24/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
25/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
25/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
25/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
25/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
26/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
26/4/2012,647541.1975,1632513.583,Singburi,Tha Chang,Sandy Clay Loam,
26/4/2012,648692.9666,1634411.144,Singburi,Tha Chang,Sandy Loam,
26/4/2012,650596.643,1635088.338,Singburi,Tha Chang,Sandy Clay Loam,
27/4/2012,649649.7528,1634169.741,Singburi,Tha Chang,Sandy Loam,
