DATE,FID,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,MIN,MAX,RANGE,MEAN,LU_DES_TH,LU_DES_EN,BHUMIBOL,SIRIKIT,KHWAENOI,PASAK,B_Drainage_water,S_Drainage_water,K_Drainage_water,P_Drainage_water,B-Accumulated_drainage,S-Accumulated_drainage,K-Accumulated_drainage,P-Accumulated_drainage,RAINFALL
16/2/2022,2565,603458.3682,603458.3681,Authaithani,Nong Chang,Sandy Loam,10,6,24,18,12.56015,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,2566,605532.6173,605532.6172,Authaithani,Nong Chang,Sandy Loam,10,9,105,96,39.384128,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1495,606447.8524,606447.8524,Authaithani,Nong Chang,Sandy Loam,10,6,10,4,8.147059,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1496,611216.0223,611216.0223,Authaithani,Nong Chang,Sandy Loam,10,5,16,11,10.1515,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1517,571805.1674,571805.1674,Authaithani,Nong Chang,Loamy Sand,11,,,,,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1518,571969.3127,571969.3127,Authaithani,Nong Chang,Loamy Sand,11,35,141,106,51.662508,ไม้ผล,Orchard,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,2582,572144.1951,572144.195,Authaithani,Nong Chang,Loamy Sand,11,40,56,16,46.679599,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,2581,575429.045,575429.0449,Authaithani,Nong Chang,Loamy Sand,11,26,62,36,37.148511,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1516,576698.4217,576698.4217,Authaithani,Nong Chang,Loamy Sand,11,36,59,23,45.654957,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,2583,582993.5065,582993.5064,Authaithani,Nong Chang,Loamy Sand,11,43,61,18,52.126214,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1513,583601.5989,583601.5989,Authaithani,Nong Chang,Loamy Sand,11,22,72,50,38.054341,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1514,592867.2109,592867.2109,Authaithani,Nong Chang,Loamy Sand,11,10,30,20,17.202697,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1515,594701.1274,594701.1274,Authaithani,Nong Chang,Loamy Sand,11,8,19,11,12.661492,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1553,550989.6354,550989.6354,Authaithani,Nong Khayang,Water,0,6,15,9,10.572308,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1554,551087.1903,551087.1903,Authaithani,Nong Khayang,Water,0,-3,21,24,8.057953,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1552,554843.3778,554843.3778,Authaithani,Nong Khayang,Water,0,-2,8,10,2.378378,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1551,555245.452,555245.452,Authaithani,Nong Khayang,Water,0,-3,11,14,4.374402,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1555,553085.5649,553085.5649,Authaithani,Nong Khayang,Silty Clay Loam,5,-2,14,16,7.836654,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1556,550636.3665,550636.3665,Authaithani,Nong Khayang,Sandy Clay Loam,6,-1,15,16,6.764618,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1557,554646.4927,554646.4927,Authaithani,Nong Khayang,Sandy Clay Loam,6,2,10,8,6.847458,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1560,543420.5499,543420.5499,Authaithani,Nong Khayang,Sandy Loam,10,7,16,9,11.578142,ป่าผลัดใบ,Deciduous forest,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2627,546515.7191,546515.7187,Authaithani,Nong Khayang,Sandy Loam,10,-2,18,20,7.629228,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2628,547873.8511,547873.851,Authaithani,Nong Khayang,Sandy Loam,10,6,22,16,14.89426,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2623,549011.4653,549011.4652,Authaithani,Nong Khayang,Sandy Loam,10,15,110,95,51.682563,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1541,550187.1928,550187.1928,Authaithani,Nong Khayang,Sandy Loam,10,4,20,16,11.536555,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2626,550810.6335,550810.6334,Authaithani,Nong Khayang,Sandy Loam,10,6,14,8,11.128205,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2605,551191.4896,551191.4895,Authaithani,Nong Khayang,Sandy Loam,10,3,13,10,7.927725,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2624,551339.1657,551339.1656,Authaithani,Nong Khayang,Sandy Loam,10,4,15,11,9.960591,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2616,552500.975,552500.9749,Authaithani,Nong Khayang,Sandy Loam,10,-3,18,21,6.539584,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2612,553762.9204,553762.9203,Authaithani,Nong Khayang,Sandy Loam,10,1,15,14,6.973671,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2608,553832.1399,553832.1398,Authaithani,Nong Khayang,Sandy Loam,10,4,11,7,8.559585,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2617,554436.3304,554436.3303,Authaithani,Nong Khayang,Sandy Loam,10,-3,25,28,7.102129,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1562,554600.535,554600.535,Authaithani,Nong Khayang,Sandy Loam,10,-1,9,10,4.960707,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1545,554674.2363,554674.2363,Authaithani,Nong Khayang,Sandy Loam,10,-2,9,11,3.727941,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1537,555001.3828,555001.3828,Authaithani,Nong Khayang,Sandy Loam,10,-14,17,31,1.741106,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2609,555075.2154,555075.2153,Authaithani,Nong Khayang,Sandy Loam,10,-2,9,11,3.93131,หมู่บ้าน,Village,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1546,555200.8097,555200.8097,Authaithani,Nong Khayang,Sandy Loam,10,-4,15,19,5.146057,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1547,555272.4843,555272.4843,Authaithani,Nong Khayang,Sandy Loam,10,-3,6,9,-0.022352,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1536,555314.2375,555314.2375,Authaithani,Nong Khayang,Sandy Loam,10,-6,6,12,-0.889925,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1563,555405.1565,555405.1565,Authaithani,Nong Khayang,Sandy Loam,10,-3,5,8,2.14003,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2629,555421.8925,555421.8924,Authaithani,Nong Khayang,Sandy Loam,10,-1,7,8,4.136364,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1565,555817.225,555817.225,Authaithani,Nong Khayang,Sandy Loam,10,-6,6,12,1.045289,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1564,555909.492,555909.492,Authaithani,Nong Khayang,Sandy Loam,10,-9,14,23,2.695421,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1544,556056.5365,556056.5365,Authaithani,Nong Khayang,Sandy Loam,10,-3,4,7,0.542654,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1561,556602.3554,556602.3554,Authaithani,Nong Khayang,Sandy Loam,10,-8,10,18,1.499353,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1566,556664.4611,556664.4611,Authaithani,Nong Khayang,Sandy Loam,10,3,13,10,7.156627,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1539,556762.5402,556762.5402,Authaithani,Nong Khayang,Sandy Loam,10,-5,5,10,0.027613,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1558,556766.9694,556766.9694,Authaithani,Nong Khayang,Sandy Loam,10,-3,3,6,0.422727,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2613,556802.392,556802.3919,Authaithani,Nong Khayang,Sandy Loam,10,-7,5,12,-0.060961,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1543,556843.0325,556843.0325,Authaithani,Nong Khayang,Sandy Loam,10,-7,2,9,-2.917035,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1542,556889.3054,556889.3054,Authaithani,Nong Khayang,Sandy Loam,10,-7,7,14,-1.165049,สถานที่ราชการและสถาบันต่าง ๆ,Institutional land,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1559,556967.286,556967.286,Authaithani,Nong Khayang,Sandy Loam,10,-9,3,12,-2.805046,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1540,557151.8573,557151.8573,Authaithani,Nong Khayang,Sandy Loam,10,-7,9,16,-0.052403,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2611,557492.6963,557492.6962,Authaithani,Nong Khayang,Sandy Loam,10,-8,9,17,-0.120533,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2603,557689.7729,557689.7728,Authaithani,Nong Khayang,Sandy Loam,10,-9,3,12,-2.251778,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2614,557800.0381,557800.038,Authaithani,Nong Khayang,Sandy Loam,10,-9,2,11,-4.184412,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2606,558073.8576,558073.8575,Authaithani,Nong Khayang,Sandy Loam,10,-9,-1,8,-4.776933,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2602,558699.2025,558699.2024,Authaithani,Nong Khayang,Sandy Loam,10,-9,-2,7,-5.787321,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2615,559025.308,559025.3079,Authaithani,Nong Khayang,Sandy Loam,10,,,,,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1535,559217.6837,559217.6837,Authaithani,Nong Khayang,Sandy Loam,10,-12,7,19,-4.359281,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1538,560174.5651,560174.5651,Authaithani,Nong Khayang,Sandy Loam,10,-16,5,21,-3.317345,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1568,560941.4342,560941.4342,Authaithani,Nong Khayang,Sandy Loam,10,-15,5,20,-4.305417,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2607,561280.5743,561280.5742,Authaithani,Nong Khayang,Sandy Loam,10,-15,7,22,-4.849449,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2604,561356.5069,561356.5068,Authaithani,Nong Khayang,Sandy Loam,10,-12,6,18,-4.321435,หมู่บ้าน,Village,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2600,561384.6649,561384.6641,Authaithani,Nong Khayang,Sandy Loam,10,-10,-4,6,-7.411067,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1567,561834.449,561834.449,Authaithani,Nong Khayang,Sandy Loam,10,-15,-4,11,-9.717895,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2610,562081.223,562081.2229,Authaithani,Nong Khayang,Sandy Loam,10,-14,-1,13,-7.726426,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2601,562217.582,562217.5819,Authaithani,Nong Khayang,Sandy Loam,10,-14,-3,11,-8.434693,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2625,562235.3491,562235.349,Authaithani,Nong Khayang,Sandy Loam,10,-13,-4,9,-8.46488,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1534,569449.7551,569449.7551,Authaithani,Nong Khayang,Sandy Loam,10,-15,-1,14,-7.838496,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1533,574635.1803,574635.1803,Authaithani,Nong Khayang,Sandy Loam,10,-13,-9,4,-10.923077,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1532,575390.3733,575390.3733,Authaithani,Nong Khayang,Sandy Loam,10,-19,-4,15,-12.267843,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2599,593587.4831,593587.483,Authaithani,Nong Khayang,Sandy Loam,10,-17,-5,12,-12.528,หมู่บ้าน,Village,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1549,549528.4554,549528.4554,Authaithani,Nong Khayang,Loamy Sand,11,6,23,17,12.545956,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2618,551258.4997,551258.4996,Authaithani,Nong Khayang,Loamy Sand,11,2,17,15,9.841878,ไม้ผล,Orchard,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2620,554572.0525,554572.0524,Authaithani,Nong Khayang,Loamy Sand,11,-3,13,16,5.840591,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2621,556719.7997,556719.7996,Authaithani,Nong Khayang,Loamy Sand,11,-20,18,38,-1.470046,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1550,557066.2413,557066.2413,Authaithani,Nong Khayang,Loamy Sand,11,-3,-2,1,-2.5,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2622,560415.0006,560415.0005,Authaithani,Nong Khayang,Loamy Sand,11,-16,-1,15,-7.553312,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1548,560615.6664,560615.6664,Authaithani,Nong Khayang,Loamy Sand,11,-13,3,16,-5.417755,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,2619,562009.9986,562009.9985,Authaithani,Nong Khayang,Loamy Sand,11,-11,-1,10,-5.243243,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.60
16/2/2022,1601,561700.8164,561700.8164,Authaithani,Sawang Arom,Water,0,52,99,47,69.680224,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,2663,562349.5647,562349.5646,Authaithani,Sawang Arom,Water,0,46,68,22,55.343478,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,2668,562544.4259,562544.4258,Authaithani,Sawang Arom,Water,0,25,43,18,32.29569,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,2659,562723.2964,562723.2963,Authaithani,Sawang Arom,Water,0,44,59,15,52.342169,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,2660,562775.4868,562775.4867,Authaithani,Sawang Arom,Water,0,49,67,18,58.713178,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1589,562977.5092,562977.5092,Authaithani,Sawang Arom,Water,0,57,82,25,66.8151,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1590,563081.4968,563081.4968,Authaithani,Sawang Arom,Water,0,45,54,9,51.575342,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,2658,563716.4312,563716.4311,Authaithani,Sawang Arom,Water,0,35,62,27,50.066054,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1596,563770.4576,563770.4576,Authaithani,Sawang Arom,Water,0,36,91,55,54.816961,ไม้ผล,Orchard,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1603,563869.6427,563869.6427,Authaithani,Sawang Arom,Water,0,36,110,74,68.151523,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1599,563883.2555,563883.2555,Authaithani,Sawang Arom,Water,0,34,69,35,49.280757,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1602,563972.6735,563972.6735,Authaithani,Sawang Arom,Water,0,42,154,112,87.925378,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1597,564060.2914,564060.2914,Authaithani,Sawang Arom,Water,0,30,45,15,37.65368,ป่าผลัดใบ,Deciduous forest,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,2665,564158.3135,564158.3134,Authaithani,Sawang Arom,Water,0,30,105,75,59.221828,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1593,564255.6762,564255.6762,Authaithani,Sawang Arom,Water,0,34,56,22,44.685976,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
16/2/2022,1598,564529.1563,564529.1563,Authaithani,Sawang Arom,Water,0,28,115,87,64.25406,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.20
