DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,CONSTRUCTION,AGRICULTURE,FOREST,INDUSTRY,WATER,OTHER,BHUMIBOL,B_Drainage_water,B-Accumulated_drainage,SIRIKIT,S_Drainage_water,S-Accumulated_drainage,KHWAENOI,K_Drainage_water,K-Accumulated_drainage,PASAK,P_Drainage_water,P-Accumulated_drainage,RAINFALL,LEVEL,FLOOD
11/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
11/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
11/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
12/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,2.50,0,No
12/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,2.50,0,No
12/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,2.50,0,No
12/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,2.50,0,No
12/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,2.50,0,No
12/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,2.50,0,No
13/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
14/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,1.00,0,No
14/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,1.00,0,No
14/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,1.00,0,No
14/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,1.00,0,No
14/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,1.00,0,No
14/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,1.00,0,No
15/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
16/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
17/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
18/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
19/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,3.00,0,No
19/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,3.00,0,No
19/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,3.00,0,No
19/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,3.00,0,No
19/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,3.00,0,No
19/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,3.00,0,No
20/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6084.00,10.00,7362.84,4141.00,12.02,6062.73,231.00,3.02,824.61,96.00,0.94,709.78,0.00,0,No
20/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6084.00,10.00,7362.84,4141.00,12.02,6062.73,231.00,3.02,824.61,96.00,0.94,709.78,0.00,0,No
20/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6084.00,10.00,7362.84,4141.00,12.02,6062.73,231.00,3.02,824.61,96.00,0.94,709.78,0.00,0,No
20/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6084.00,10.00,7362.84,4141.00,12.02,6062.73,231.00,3.02,824.61,96.00,0.94,709.78,0.00,0,No
20/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6084.00,10.00,7362.84,4141.00,12.02,6062.73,231.00,3.02,824.61,96.00,0.94,709.78,0.00,0,No
20/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6084.00,10.00,7362.84,4141.00,12.02,6062.73,231.00,3.02,824.61,96.00,0.94,709.78,0.00,0,No
21/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6079.00,10.00,7372.84,4141.00,12.03,6074.76,234.00,3.02,827.63,96.00,0.91,710.69,0.00,0,No
21/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7372.84,4141.00,12.03,6074.76,234.00,3.02,827.63,96.00,0.91,710.69,0.00,0,No
21/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7372.84,4141.00,12.03,6074.76,234.00,3.02,827.63,96.00,0.91,710.69,0.00,0,No
21/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7372.84,4141.00,12.03,6074.76,234.00,3.02,827.63,96.00,0.91,710.69,0.00,0,No
21/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7372.84,4141.00,12.03,6074.76,234.00,3.02,827.63,96.00,0.91,710.69,0.00,0,No
21/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7372.84,4141.00,12.03,6074.76,234.00,3.02,827.63,96.00,0.91,710.69,0.00,0,No
22/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6079.00,10.00,7382.84,4142.00,12.00,6086.76,235.00,3.02,830.65,96.00,0.91,711.60,0.00,0,No
22/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7382.84,4142.00,12.00,6086.76,235.00,3.02,830.65,96.00,0.91,711.60,0.00,0,No
22/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7382.84,4142.00,12.00,6086.76,235.00,3.02,830.65,96.00,0.91,711.60,0.00,0,No
22/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7382.84,4142.00,12.00,6086.76,235.00,3.02,830.65,96.00,0.91,711.60,0.00,0,No
22/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7382.84,4142.00,12.00,6086.76,235.00,3.02,830.65,96.00,0.91,711.60,0.00,0,No
22/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6079.00,10.00,7382.84,4142.00,12.00,6086.76,235.00,3.02,830.65,96.00,0.91,711.60,0.00,0,No
23/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6078.00,10.00,7392.84,4141.00,12.07,6098.83,236.00,3.02,833.67,96.00,0.88,712.48,0.00,0,No
23/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6078.00,10.00,7392.84,4141.00,12.07,6098.83,236.00,3.02,833.67,96.00,0.88,712.48,0.00,0,No
23/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6078.00,10.00,7392.84,4141.00,12.07,6098.83,236.00,3.02,833.67,96.00,0.88,712.48,0.00,0,No
23/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6078.00,10.00,7392.84,4141.00,12.07,6098.83,236.00,3.02,833.67,96.00,0.88,712.48,0.00,0,No
23/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6078.00,10.00,7392.84,4141.00,12.07,6098.83,236.00,3.02,833.67,96.00,0.88,712.48,0.00,0,No
23/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6078.00,10.00,7392.84,4141.00,12.07,6098.83,236.00,3.02,833.67,96.00,0.88,712.48,0.00,0,No
24/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6071.00,10.00,7402.84,4139.00,12.02,6110.85,235.00,3.02,836.69,95.00,0.93,713.41,1.50,0,No
24/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6071.00,10.00,7402.84,4139.00,12.02,6110.85,235.00,3.02,836.69,95.00,0.93,713.41,1.50,0,No
24/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6071.00,10.00,7402.84,4139.00,12.02,6110.85,235.00,3.02,836.69,95.00,0.93,713.41,1.50,0,No
24/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6071.00,10.00,7402.84,4139.00,12.02,6110.85,235.00,3.02,836.69,95.00,0.93,713.41,1.50,0,No
24/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6071.00,10.00,7402.84,4139.00,12.02,6110.85,235.00,3.02,836.69,95.00,0.93,713.41,1.50,0,No
24/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6071.00,10.00,7402.84,4139.00,12.02,6110.85,235.00,3.02,836.69,95.00,0.93,713.41,1.50,0,No
25/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6076.00,10.00,7412.84,4149.00,11.92,6122.77,235.00,3.02,839.71,96.00,0.88,714.29,2.50,0,No
25/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6076.00,10.00,7412.84,4149.00,11.92,6122.77,235.00,3.02,839.71,96.00,0.88,714.29,2.50,0,No
25/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6076.00,10.00,7412.84,4149.00,11.92,6122.77,235.00,3.02,839.71,96.00,0.88,714.29,2.50,0,No
25/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6076.00,10.00,7412.84,4149.00,11.92,6122.77,235.00,3.02,839.71,96.00,0.88,714.29,2.50,0,No
25/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6076.00,10.00,7412.84,4149.00,11.92,6122.77,235.00,3.02,839.71,96.00,0.88,714.29,2.50,0,No
25/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6076.00,10.00,7412.84,4149.00,11.92,6122.77,235.00,3.02,839.71,96.00,0.88,714.29,2.50,0,No
26/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6081.00,10.00,7422.84,4199.00,11.91,6134.68,235.00,3.02,842.73,96.00,0.91,715.20,37.00,2,No
26/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6081.00,10.00,7422.84,4199.00,11.91,6134.68,235.00,3.02,842.73,96.00,0.91,715.20,37.00,2,No
26/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6081.00,10.00,7422.84,4199.00,11.91,6134.68,235.00,3.02,842.73,96.00,0.91,715.20,37.00,2,No
26/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6081.00,10.00,7422.84,4199.00,11.91,6134.68,235.00,3.02,842.73,96.00,0.91,715.20,37.00,2,No
26/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6081.00,10.00,7422.84,4199.00,11.91,6134.68,235.00,3.02,842.73,96.00,0.91,715.20,37.00,2,No
26/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6081.00,10.00,7422.84,4199.00,11.91,6134.68,235.00,3.02,842.73,96.00,0.91,715.20,37.00,2,No
27/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6105.00,8.00,7430.84,4251.00,12.04,6146.72,235.00,3.02,845.75,96.00,0.91,716.11,0.00,0,No
27/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6105.00,8.00,7430.84,4251.00,12.04,6146.72,235.00,3.02,845.75,96.00,0.91,716.11,0.00,0,No
27/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6105.00,8.00,7430.84,4251.00,12.04,6146.72,235.00,3.02,845.75,96.00,0.91,716.11,0.00,0,No
27/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6105.00,8.00,7430.84,4251.00,12.04,6146.72,235.00,3.02,845.75,96.00,0.91,716.11,0.00,0,No
27/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6105.00,8.00,7430.84,4251.00,12.04,6146.72,235.00,3.02,845.75,96.00,0.91,716.11,0.00,0,No
27/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6105.00,8.00,7430.84,4251.00,12.04,6146.72,235.00,3.02,845.75,96.00,0.91,716.11,0.00,0,No
28/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,10,193463.19,1122137.07,723707.36,93357.93,42688.67,4770.70,6126.00,8.00,7438.84,4279.00,11.93,6158.65,235.00,3.02,848.83,94.00,0.94,717.05,0.50,0,No
28/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6126.00,8.00,7438.84,4279.00,11.93,6158.65,235.00,3.02,848.83,94.00,0.94,717.05,0.50,0,No
28/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6126.00,8.00,7438.84,4279.00,11.93,6158.65,235.00,3.02,848.83,94.00,0.94,717.05,0.50,0,No
28/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6126.00,8.00,7438.84,4279.00,11.93,6158.65,235.00,3.02,848.83,94.00,0.94,717.05,0.50,0,No
